Time,Wave Probe C,Wave Probe G,Wave Probe L
266.5,46.83404899,183.9124932,19.70715532
266.5625,80.62604899,167.8244932,32.08325532
266.625,120.306049,179.7194932,50.86465532
266.6875,157.698049,225.0124932,77.38715532
266.75,177.906049,251.9744932,110.3476553
266.8125,182.274049,225.0124932,135.5826553
266.875,179.442049,168.0724932,152.0626553
266.9375,182.770049,119.0674932,170.3446553
267,190.978049,110.1574932,187.0826553
267.0625,190.978049,128.7344932,198.1706553
267.125,176.882049,91.11499318,200.9876553
267.1875,158.978049,32.93699318,187.0826553
267.25,152.562049,3.994963181,166.4986553
267.3125,147.442049,-7.158006819,138.4146553
267.375,136.178049,-30.91800682,113.4376553
267.4375,107.522049,-68.77000682,94.12465532
267.5,68.59404899,-92.77750682,86.65715532
267.5625,37.61804899,-90.05500682,76.11575532
267.625,19.95404899,-83.37250682,63.73965532
267.6875,17.41004899,-93.53550682,49.07825532
267.75,5.874048993,-109.6235068,41.09575532
267.8125,-6.909951007,-113.3205068,45.71465532
267.875,-17.67795101,-96.01050682,51.89465532
267.9375,-23.80595101,-69.52800682,39.27715532
268,-38.14195101,-59.61250682,14.55715532
268.0625,-60.94195101,-53.68800682,0.41074532
268.125,-72.95795101,-32.15550682,-5.01284468
268.1875,-71.67795101,2.014962181,-12.48034468
268.25,-69.13395101,18.33449318,-23.53674468
268.3125,-78.07795101,13.64749318,-40.27424468
268.375,-85.26195101,12.40999318,-57.01174468
268.4375,-85.00595101,24.52199318,-76.08284468
268.5,-82.44595101,30.70949318,-94.36534468
268.5625,-83.21395101,13.39999318,-105.6793447
268.625,-84.23795101,-13.57750682,-119.8583447
268.6875,-77.56595101,-34.86250682,-131.1713447
268.75,-67.85395101,-48.49050682,-138.8963447
268.8125,-57.10195101,-68.02750682,-143.2903447
268.875,-54.78195101,-91.78750682,-142.0033447
268.9375,-62.20595101,-109.3755068,-134.2783447
269,-64.25395101,-110.6135068,-121.9013447
269.0625,-59.40595101,-102.9405068,-102.6053447
269.125,-42.76595101,-96.75300682,-74.26424468
269.1875,-32.78195101,-93.53550682,-42.60784468
269.25,-36.86195101,-86.85300682,-10.16284468
269.3125,-50.95795101,-69.52800682,16.11825532
269.375,-55.03795101,-51.94000682,23.84325532
269.4375,-41.48595101,-44.51500682,20.22215532
269.5,-28.66995101,-46.01550682,12.23965532
269.5625,-37.11795101,-37.84800682,8.90824532
269.625,-45.82195101,-0.475506819,-1.66534468
269.6875,-49.16595101,36.16999318,-24.05174468
269.75,-50.18995101,52.99999318,-50.31674468
269.8125,-57.35795101,53.72699318,-71.19034468
269.875,-77.32595101,61.64699318,-80.70174468
269.9375,-86.78195101,84.18499318,-86.12534468
270,-77.56595101,97.54999318,-89.45674468
270.0625,-62.71795101,91.11499318,-91.51674468
270.125,-62.47795101,62.63699318,-88.94174468
270.1875,-66.06195101,41.86249318,-75.29424468
270.25,-59.40595101,40.36199318,-59.86034468
270.3125,-37.37395101,54.96449318,-46.71174468
270.375,-13.56595101,60.91999318,-37.20034468
270.4375,0.242048993,40.36199318,-25.08174468
270.5,23.53804899,16.60199318,-6.02675468
270.5625,70.64204899,6.454493181,19.70715532
270.625,132.082049,19.81949318,56.01465532
270.6875,159.234049,12.90499318,83.58325532
270.75,159.746049,-15.32550682,99.03325532
270.8125,145.650049,-19.02250682,109.8486553
270.875,143.106049,4.242463181,130.7056553
270.9375,148.482049,36.66499318,163.9236553
271,145.650049,37.15999318,199.4586553
271.0625,119.538049,39.61949318,203.0476553
271.125,80.62604899,74.28499318,167.5286553
271.1875,62.96204899,137.6444932,129.4026553
271.25,61.93804899,174.5074932,94.38215532
271.3125,44.03404899,173.7644932,72.49465532
271.375,15.09004899,169.5724932,63.99715532
271.4375,8.706048993,167.8244932,48.56325532
271.5,22.00204899,171.5524932,30.00715532
271.5625,31.47404899,167.8244932,23.05465532
271.625,24.05004899,148.2874932,29.49215532
271.6875,22.77004899,112.1374932,34.65825532
271.75,45.05804899,69.56699318,30.77965532
271.8125,74.24204899,36.16999318,26.93325532
271.875,86.01804899,-0.228006819,30.52215532
271.9375,86.01804899,-35.85250682,48.28965532
272,106.482049,-73.47250682,63.22465532
272.0625,134.146049,-103.6835068,69.40465532
272.125,132.354049,-120.9925068,67.36075532
272.1875,107.778049,-134.1255068,71.46465532
272.25,86.51404899,-150.2135068,88.97465532
272.3125,86.77004899,-173.4785068,102.1071553
272.375,97.26604899,-198.9705068,101.8496553
272.4375,88.05004899,-219.4975068,84.09825532
272.5,36.61004899,-230.8985068,59.63575532
272.5625,-17.16595101,-244.5105068,36.44465532
272.625,-51.46995101,-260.5985068,16.89075532
272.6875,-77.06995101,-267.2805068,-5.51175468
272.75,-117.773951,-261.0935068,-44.15284468
272.8125,-168.445951,-239.3135068,-85.61034468
272.875,-209.149951,-215.8005068,-122.4163447
272.9375,-241.917951,-188.8235068,-150.5003447
273,-271.373951,-163.5625068,-173.9163447
273.0625,-294.413951,-139.5705068,-205.0743447
273.125,-308.749951,-111.6035068,-243.2003447
273.1875,-328.717951,-84.85750682,-279.7493447
273.25,-333.821951,-67.78000682,-303.9543447
273.3125,-324.349951,-73.72000682,-316.0733447
273.375,-309.773951,-78.68550682,-319.4043447
273.4375,-286.477951,-77.94300682,-313.7553447
273.5,-249.357951,-65.55250682,-301.3953447
273.5625,-213.005951,-48.73800682,-291.3533447
273.625,-180.749951,-32.89800682,-277.4313447
273.6875,-152.061951,-16.31550682,-251.4403447
273.75,-130.573951,-1.960506819,-217.9653447
273.8125,-101.901951,12.16249318,-179.8393447
273.875,-58.38195101,28.24999318,-135.5653447
273.9375,-12.79795101,51.26749318,-98.72634468
274,14.32204899,87.38699318,-64.22174468
274.0625,32.49804899,131.6894932,-18.40284468
274.125,71.15404899,166.0924932,35.92965532
274.1875,127.234049,178.2344932,87.68715532
274.25,179.186049,174.2594932,118.5876553
274.3125,185.074049,168.8294932,140.7486553
274.375,170.482049,167.8244932,152.5776553
274.4375,156.418049,154.2274932,163.6496553
274.5,157.954049,131.7044932,179.3576553
274.5625,169.970049,117.5824932,203.8196553
274.625,165.122049,106.4594932,219.5276553
274.6875,134.402049,95.80199318,210.5146553
274.75,104.690049,81.19949318,191.4756553
274.8125,110.338049,56.20199318,162.1046553
274.875,147.698049,24.27449318,131.7196553
274.9375,170.226049,0.266993181,110.3476553
275,146.162049,-8.643006819,105.9856553
275.0625,120.818049,-15.57300682,107.0156553
275.125,130.290049,-25.47300682,103.6521553
275.1875,162.034049,-37.58500682,99.03325532
275.25,180.994049,-44.02000682,89.50575532
275.3125,144.114049,-45.76800682,88.97465532
275.375,79.60204899,-46.26300682,104.9396553
275.4375,27.65004899,-42.53500682,131.7196553
275.5,5.618048993,-31.41300682,133.7796553
275.5625,-17.93395101,-13.57750682,96.44215532
275.625,-65.54995101,-5.410036819,51.91075532
275.6875,-108.557951,-12.34000682,27.94715532
275.75,-125.197951,-27.19000682,19.96465532
275.8125,-118.525951,-40.81800682,-9.11674468
275.875,-112.125951,-55.91550682,-63.44924468
275.9375,-113.917951,-77.69550682,-109.3003447
276,-108.045951,-100.9455068,-131.4293447
276.0625,-83.98195101,-124.2255068,-141.4883447
276.125,-67.08595101,-143.5305068,-144.5783447
276.1875,-61.18195101,-156.8955068,-138.6393447
276.25,-74.25395101,-161.5825068,-128.3553447
276.3125,-92.17395101,-153.1675068,-126.8103447
276.375,-89.08595101,-140.8085068,-125.0083447
276.4375,-72.70195101,-123.2205068,-114.1763447
276.5,-64.76595101,-102.9405068,-100.5453447
276.5625,-70.39795101,-78.68550682,-95.13784468
276.625,-69.37395101,-54.43050682,-93.33534468
276.6875,-57.86995101,-25.95250682,-87.67034468
276.75,-46.33395101,10.67746318,-76.85534468
276.8125,-56.82995101,42.60499318,-64.22174468
276.875,-78.33395101,61.89449318,-48.53034468
276.9375,-77.56595101,86.64449318,-41.30424468
277,-59.66195101,108.6874932,-44.15284468
277.0625,-50.70195101,120.5524932,-49.28674468
277.125,-60.94195101,118.0774932,-52.90784468
277.1875,-65.03795101,107.6974932,-51.36284468
277.25,-52.49395101,86.14949318,-41.81924468
277.3125,-29.94995101,52.25749318,-27.67284468
277.375,-16.14195101,20.08249318,-15.29674468
277.4375,-5.373951007,-4.915036819,0.15324532
277.5,14.57804899,-26.69500682,14.55715532
277.5625,36.61004899,-48.73800682,28.97715532
277.625,53.25004899,-68.77000682,48.28965532
277.6875,55.28204899,-82.38250682,71.46465532
277.75,59.65004899,-85.10500682,80.73465532
277.8125,77.31404899,-90.55000682,82.55325532
277.875,102.658049,-93.78300682,77.64465532
277.9375,113.650049,-85.61550682,79.18965532
278,115.458049,-66.54250682,87.42965532
278.0625,120.306049,-43.77250682,88.45965532
278.125,129.522049,-24.23550682,80.99215532
278.1875,125.954049,-7.405506819,68.13325532
278.25,93.69804899,17.83949318,56.01465532
278.3125,66.54604899,52.25749318,53.69715532
278.375,43.77804899,75.76999318,59.37825532
278.4375,15.09004899,87.63449318,61.42215532
278.5,-34.57395101,100.0094932,52.40965532
278.5625,-83.98195101,120.0574932,30.52215532
278.625,-109.837951,134.6594932,8.65074532
278.6875,-113.405951,113.3894932,-14.54034468
278.75,-106.765951,82.20499318,-36.42784468
278.8125,-99.08595101,67.33949318,-57.52674468
278.875,-81.14995101,68.59249318,-76.59784468
278.9375,-68.10995101,55.21199318,-94.88034468
279,-45.56595101,26.76499318,-108.2543447
279.0625,-18.18995101,13.87949318,-109.3003447
279.125,0.770048993,12.65749318,-99.75634468
279.1875,24.56204899,11.41996318,-76.08284468
279.25,61.44204899,-4.172536819,-50.59034468
279.3125,106.482049,-32.40300682,-22.24924468
279.375,126.978049,-49.71250682,1.44074532
279.4375,118.274049,-57.63250682,35.17325532
279.5,96.49804899,-62.35050682,79.96215532
279.5625,88.56204899,-69.26500682,122.9806553
279.625,88.81804899,-67.28500682,157.7436553
279.6875,71.41004899,-39.58050682,162.1046553
279.75,25.09004899,11.41996318,141.7786553
279.8125,4.354048993,72.28949318,122.1926553
279.875,17.90604899,112.3844932,101.6082553
279.9375,32.24204899,159.1624932,89.76325532
280,20.22604899,229.4524932,67.61825532
280.0625,6.898048993,295.3024932,28.97715532
280.125,16.89804899,313.1224932,-2.69534468
280.1875,35.07404899,314.1124932,-16.06924468
280.25,37.36204899,298.2724932,-11.70784468
280.3125,13.81004899,244.7974932,0.41074532
280.375,1.282048993,197.2774932,10.19574532
280.4375,22.00204899,152.2324932,7.10574532
280.5,59.65004899,127.2344932,9.16574532
280.5625,78.08204899,105.9644932,25.90325532
280.625,88.30604899,81.19949318,51.37965532
280.6875,117.506049,58.69249318,73.79825532
280.75,167.682049,38.38199318,89.23215532
280.8125,208.386049,12.16249318,110.8626553
280.875,229.618049,-25.72050682,142.8086553
280.9375,233.474049,-58.62250682,173.7086553
281,215.042049,-81.16050682,201.2446553
281.0625,194.546049,-103.6835068,217.2096553
281.125,170.226049,-132.3775068,213.3636553
281.1875,143.362049,-159.3705068,201.7596553
281.25,101.378049,-175.7055068,194.0346553
281.3125,43.01004899,-186.0855068,167.0136553
281.375,-17.42195101,-193.0155068,132.5086553
281.4375,-72.44595101,-195.7375068,93.86715532
281.5,-116.237951,-195.2425068,42.89825532
281.5625,-155.661951,-186.8275068,-12.48034468
281.625,-183.821951,-174.2205068,-72.20424468
281.6875,-198.413951,-161.3355068,-127.3253447
281.75,-212.749951,-146.7325068,-175.7353447
281.8125,-216.333951,-129.1605068,-214.8753447
281.875,-209.661951,-108.6175068,-232.9003447
281.9375,-207.117951,-82.87750682,-238.0343447
282,-214.797951,-52.68250682,-239.0643447
282.0625,-212.749951,-24.97800682,-240.8833447
282.125,-201.725951,0.019493181,-245.2443447
282.1875,-182.541951,41.61499318,-253.2263447
282.25,-155.661951,88.37699318,-254.5143447
282.3125,-121.853951,129.2294932,-246.7893447
282.375,-99.08595101,140.5994932,-228.5063447
282.4375,-95.22995101,128.7194932,-198.6363447
282.5,-95.75795101,101.7424932,-163.8743447
282.5625,-89.08595101,72.28949318,-127.0683447
282.625,-72.95795101,40.11449318,-85.86784468
282.6875,-57.35795101,1.009493181,-43.63784468
282.75,-42.50995101,-32.89800682,-1.40784468
282.8125,-25.10195101,-45.52050682,24.35825532
282.875,0.770048993,-41.56050682,31.29465532
282.9375,39.66604899,-34.86250682,38.50465532
283,86.77004899,-31.16550682,51.13825532
283.0625,132.594049,-25.22550682,69.66215532
283.125,162.290049,-4.420036819,82.27965532
283.1875,185.842049,25.01699318,87.94465532
283.25,198.658049,54.22199318,98.51825532
283.3125,194.546049,79.46699318,120.6476553
283.375,170.738049,111.6424932,137.3846553
283.4375,131.058049,155.9594932,150.2596553
283.5,87.02604899,186.1544932,151.0486553
283.5625,47.34604899,191.8324932,137.3846553
283.625,15.60204899,176.9974932,120.1326553
283.6875,-8.717951007,166.5874932,95.92715532
283.75,-13.56595101,165.1024932,80.21965532
283.8125,-5.117951007,165.3494932,71.20715532
283.875,12.78604899,159.6574932,65.04325532
283.9375,33.79404899,136.6544932,58.34825532
284,60.93004899,108.1924932,53.43965532
284.0625,99.07404899,86.89199318,53.43965532
284.125,140.546049,77.48699318,55.24215532
284.1875,172.018049,75.76999318,58.09075532
284.25,193.266049,62.63699318,57.31825532
284.3125,216.578049,45.32749318,62.45215532
284.375,231.682049,52.25749318,85.36965532
284.4375,240.898049,89.62999318,132.2506553
284.5,232.194049,111.3944932,187.5976553
284.5625,208.386049,104.7124932,214.6506553
284.625,180.466049,104.4644932,229.8436553
284.6875,150.274049,113.6374932,228.2826553
284.75,125.186049,107.2024932,224.1786553
284.8125,99.33004899,78.97199318,223.9206553
284.875,72.69004899,63.37949318,213.6046553
284.9375,52.73804899,61.16749318,190.1886553
285,37.87404899,51.49949318,142.2936553
285.0625,20.22604899,17.34449318,80.47715532
285.125,-0.269951007,-20.01250682,33.37075532
285.1875,-17.67795101,-44.26750682,-0.61925468
285.25,-26.89395101,-61.85550682,-30.74674468
285.3125,-28.41395101,-91.29250682,-64.73674468
285.375,-28.41395101,-118.5335068,-90.74424468
285.4375,-37.11795101,-136.3535068,-107.4813447
285.5,-54.78195101,-160.1135068,-115.2063447
285.5625,-71.16595101,-194.5005068,-114.4503447
285.625,-86.52595101,-233.8525068,-113.6613447
285.6875,-103.677951,-262.0835068,-114.9493447
285.75,-121.341951,-278.9135068,-116.7683447
285.8125,-136.701951,-285.5955068,-110.3303447
285.875,-147.213951,-287.0805068,-100.8033447
285.9375,-159.485951,-287.0805068,-96.40934468
286,-171.517951,-289.2925068,-102.8633447
286.0625,-180.237951,-295.0005068,-124.7343447
286.125,-184.573951,-303.6475068,-146.6213447
286.1875,-195.085951,-299.4555068,-164.6463447
286.25,-210.685951,-287.5605068,-179.0663447
286.3125,-227.581951,-266.7855068,-193.5033447
286.375,-239.373951,-244.5105068,-201.7433447
286.4375,-249.357951,-220.7505068,-211.7693447
286.5,-258.573951,-192.7675068,-228.5063447
286.5625,-262.157951,-163.5625068,-243.2003447
286.625,-270.349951,-135.1155068,-251.9553447
286.6875,-277.757951,-107.1325068,-254.7713447
286.75,-272.397951,-68.52250682,-257.1053447
286.8125,-250.109951,-6.663006819,-261.2093447
286.875,-223.757951,59.68249318,-260.7103447
286.9375,-200.701951,125.0074932,-250.1533447
287,-178.685951,194.5694932,-231.5963447
287.0625,-153.853951,277.7144932,-210.2403447
287.125,-120.317951,323.5024932,-181.8993447
287.1875,-82.70195101,349.7374932,-143.0333447
287.25,-40.97395101,363.8444932,-98.72634468
287.3125,10.24204899,348.0044932,-53.16534468
287.375,71.15404899,318.3044932,-5.27034468
287.4375,145.906049,272.0374932,41.35325532
287.5,214.274049,232.9324932,91.30825532
287.5625,279.042049,197.0294932,143.5646553
287.625,334.322049,172.5274932,202.5326553
287.6875,394.738049,165.8444932,262.8036553
287.75,440.306049,155.4644932,317.1196553
287.8125,446.962049,143.0744932,365.0146553
287.875,443.650049,130.2194932,397.9906553
287.9375,431.602049,104.9744932,411.1236553
288,381.426049,65.62249318,416.2576553
288.0625,318.450049,19.81949318,409.3046553
288.125,253.426049,-21.74500682,373.0136553
288.1875,198.402049,-61.36050682,343.8996553
288.25,131.570049,-100.4505068,299.3686553
288.3125,52.48204899,-140.0505068,228.0246553
288.375,-15.35795101,-173.4785068,144.5946553
288.4375,-57.35795101,-199.9605068,95.41215532
288.5,-78.33395101,-217.2705068,47.77465532
288.5625,-100.109951,-231.6405068,-15.05534468
288.625,-124.429951,-242.0205068,-66.28174468
288.6875,-150.285951,-248.4555068,-100.0143447
288.75,-170.237951,-249.9405068,-138.1243447
288.8125,-183.053951,-250.9305068,-176.7653447
288.875,-187.645951,-246.7385068,-208.9533447
288.9375,-192.013951,-233.1255068,-233.6733447
289,-198.925951,-218.0125068,-250.6683447
289.0625,-201.469951,-205.1585068,-264.8303447
289.125,-202.237951,-189.3185068,-263.5263447
289.1875,-207.885951,-174.4685068,-256.3163447
289.25,-214.541951,-155.4105068,-248.3503447
289.3125,-217.085951,-136.3535068,-237.0043447
289.375,-212.749951,-117.0485068,-216.9353447
289.4375,-196.365951,-93.78300682,-197.6063447
289.5,-179.197951,-75.20500682,-185.0053447
289.5625,-167.437951,-57.88000682,-175.2203447
289.625,-161.021951,-39.58050682,-167.7533447
289.6875,-156.429951,-17.05800682,-169.0403447
